ax,ay,az,gx,gy,gz,mx,my,mz
1016,-24,16859,-0.001067,0.014405,-0.006402,58,28,-148
1006,-38,16857,-0.001067,0.014405,-0.006402,58,28,-148
995,-29,16861,-0.001067,0.014405,-0.006402,58,28,-148
988,-25,16874,-0.001067,0.014405,-0.006402,58,28,-148
988,-19,16863,-0.001067,0.014405,-0.006402,58,28,-148
977,-21,16859,-0.001067,0.014405,-0.005869,58,28,-148
983,-21,16848,-0.001067,0.014405,-0.005869,58,28,-148
982,-26,16852,-0.001067,0.014405,-0.005869,57,28,-148
974,-21,16863,-0.001067,0.014405,-0.005869,58,28,-148
985,-5,16858,-0.001067,0.014405,-0.005869,58,28,-148
985,-15,16846,-0.001067,0.013872,-0.005869,58,28,-148
987,-12,16838,-0.001067,0.013872,-0.005869,58,28,-148
985,-1,16863,-0.001067,0.013872,-0.005869,58,28,-148
987,4,16848,-0.001067,0.013872,-0.005869,58,28,-148
976,0,16862,-0.001067,0.014405,-0.005869,58,28,-149
982,7,16852,-0.001067,0.014405,-0.006402,58,28,-148
989,6,16855,-0.001067,0.014405,-0.006402,58,28,-148
987,-6,16844,-0.001067,0.014405,-0.006402,57,28,-148
998,0,16838,-0.001067,0.014405,-0.006402,58,28,-148
994,-12,16840,-0.001067,0.014405,-0.006402,58,28,-149
996,-14,16830,-0.001067,0.014405,-0.006402,58,28,-148
999,-8,16847,-0.001067,0.014405,-0.005869,58,28,-148
998,-10,16828,-0.001067,0.014405,-0.005869,58,28,-148
997,-14,16827,-0.001067,0.014405,-0.005869,58,28,-148
996,-11,16823,-0.001067,0.014405,-0.005869,58,28,-148
988,-9,16828,-0.001067,0.014405,-0.005869,58,28,-148
978,-6,16841,-0.001067,0.014405,-0.005869,58,28,-148
1016,-8,16826,-0.001067,0.014405,-0.005869,58,28,-148
1028,-21,16835,-0.001067,0.014405,-0.005869,58,28,-148
1020,-30,16837,-0.001067,0.014405,-0.005869,57,28,-148
1026,-29,16845,-0.001067,0.014405,-0.005869,57,28,-147
1021,-26,16848,-0.001067,0.014405,-0.005869,57,28,-148
1019,-33,16850,-0.001067,0.014405,-0.005869,57,28,-148
1019,-24,16871,-0.001601,0.014405,-0.005869,57,28,-148
1019,-33,16861,-0.001601,0.014405,-0.005869,57,28,-148
991,-17,16869,-0.001601,0.014405,-0.005869,57,28,-148
983,-2,16864,-0.001601,0.014405,-0.006402,57,28,-148
987,-4,16859,-0.001601,0.014405,-0.006402,57,28,-148
988,-9,16870,-0.001601,0.014405,-0.006402,57,28,-149
1001,-20,16863,-0.001601,0.014405,-0.006402,57,28,-149
1000,-15,16865,-0.001601,0.014405,-0.006402,57,28,-149
1008,-19,16851,-0.001601,0.014405,-0.006402,57,28,-149
1023,-21,16856,-0.001601,0.014405,-0.006402,57,28,-149
1033,-22,16847,-0.001601,0.014405,-0.006402,57,28,-149
1033,-35,16838,-0.001601,0.014405,-0.006402,57,28,-148
1041,-39,16843,-0.001067,0.014405,-0.006402,57,28,-148
1041,-23,16841,-0.001067,0.014405,-0.006936,57,27,-148
1037,-19,16865,-0.001067,0.014405,-0.006936,57,27,-148
1038,-16,16858,-0.001067,0.014405,-0.006402,57,27,-148
1031,-17,16855,-0.001067,0.014405,-0.006402,57,27,-148
