ax,ay,az,gx,gy,gz,mx,my,mz
1088,271,16628,0.001067,0.003735,-0.002134,-13,9,-51
1089,266,16625,0.001067,0.003735,-0.002134,-13,9,-51
1075,258,16626,0.001067,0.003735,-0.002134,-13,9,-51
1075,256,16621,0.001067,0.003735,-0.002134,-13,9,-51
1067,247,16610,0.001067,0.003735,-0.002134,-13,9,-51
1061,237,16611,0.001067,0.004268,-0.002134,-13,9,-51
1054,244,16628,0.001067,0.004268,-0.002134,-13,9,-51
1055,247,16627,0.001067,0.003735,-0.002134,-13,8,-51
1051,250,16625,0.001067,0.003735,-0.002134,-13,9,-51
1048,252,16618,0.001067,0.003735,-0.002134,-13,9,-50
1051,257,16625,0.001067,0.003735,-0.002134,-13,9,-51
1046,259,16636,0.001067,0.003735,-0.002134,-13,8,-50
1052,269,16635,0.001067,0.003735,-0.002134,-13,8,-51
1062,270,16613,0.001067,0.003735,-0.002134,-13,8,-51
1064,265,16603,0.001067,0.003735,-0.001601,-13,8,-51
1062,266,16611,0.001067,0.003735,-0.002134,-13,9,-50
1071,264,16617,0.001067,0.003735,-0.002134,-13,8,-51
1074,276,16623,0.001067,0.003735,-0.001601,-13,8,-51
1072,282,16612,0.001067,0.003735,-0.001601,-13,8,-51
1074,284,16608,0.001067,0.003735,-0.001601,-13,9,-51
1070,281,16616,0.001067,0.003735,-0.001601,-13,9,-51
1073,283,16637,0.001067,0.003735,-0.001601,-12,8,-51
1070,282,16633,0.001067,0.004268,-0.001601,-13,8,-51
1071,279,16632,0.001067,0.004268,-0.001601,-13,8,-51
1067,277,16622,0.001067,0.003735,-0.001601,-13,8,-50
1070,263,16629,0.001067,0.003735,-0.002134,-13,8,-51
1073,263,16643,0.001067,0.003735,-0.002134,-13,8,-51
1077,263,16642,0.001067,0.004268,-0.002134,-14,8,-51
1073,266,16644,0.001067,0.004268,-0.002134,-14,8,-51
1062,269,16639,0.001067,0.004268,-0.002134,-14,8,-51
1067,266,16642,0.001067,0.003735,-0.002134,-14,8,-51
1068,271,16637,0.001067,0.003735,-0.002134,-14,8,-51
1060,279,16651,0.001067,0.004268,-0.002134,-13,8,-51
1049,283,16652,0.001067,0.004268,-0.002134,-13,9,-51
1057,274,16626,0.001067,0.004268,-0.002134,-13,8,-51
1065,276,16629,0.001067,0.004268,-0.002134,-13,8,-51
1067,271,16620,0.001067,0.004268,-0.002134,-13,8,-51
1067,266,16624,0.001067,0.003735,-0.002134,-13,8,-51
1065,278,16626,0.001067,0.003735,-0.002134,-13,9,-51
1057,281,16629,0.001067,0.004268,-0.002134,-13,8,-51
1057,277,16612,0.001067,0.003735,-0.002134,-13,8,-51
1065,270,16598,0.001067,0.003735,-0.002134,-13,8,-51
1059,271,16605,0.001067,0.003735,-0.002134,-13,8,-50
1043,270,16611,0.001067,0.003735,-0.002134,-13,8,-50
1057,273,16612,0.001067,0.003735,-0.002134,-13,8,-50
1065,275,16600,0.001067,0.003735,-0.002134,-13,8,-50
1061,268,16598,0.001601,0.003735,-0.002134,-13,8,-50
1067,271,16607,0.001601,0.003735,-0.002134,-13,8,-50
1071,263,16625,0.001601,0.003735,-0.002134,-13,8,-50
1074,266,16614,0.001067,0.004268,-0.002134,-13,8,-50
1060,265,16616,0.001067,0.004268,-0.002134,-13,8,-50
1070,262,16600,0.001067,0.004268,-0.002134,-13,8,-50
1056,263,16599,0.001067,0.004268,-0.002134,-13,8,-50
1052,267,16607,0.001067,0.004268,-0.002134,-13,8,-50
1059,266,16613,0.001067,0.004268,-0.002134,-13,8,-50
1068,257,16630,0.001067,0.004268,-0.002134,-13,9,-50
1070,260,16618,0.001067,0.004268,-0.002134,-13,8,-51
1073,259,16640,0.001067,0.004268,-0.002134,-13,8,-51
1082,264,16621,0.001067,0.004268,-0.002134,-13,8,-51
1082,269,16624,0.001067,0.004268,-0.002134,-13,8,-51
1088,258,16634,0.001067,0.004268,-0.002134,-13,8,-51
1093,247,16616,0.001067,0.004268,-0.002134,-13,8,-51
1093,244,16601,0.001067,0.004268,-0.002134,-13,8,-51
1088,254,16557,0.001067,0.004268,-0.002134,-13,8,-51
1084,256,16568,0.001067,0.004268,-0.002134,-13,8,-51
1081,252,16566,0.001067,0.004268,-0.002134,-13,8,-51
1078,252,16596,0.001067,0.003735,-0.002134,-13,8,-51
1081,250,16608,0.001067,0.003735,-0.002134,-13,8,-50
1082,259,16609,0.001067,0.003735,-0.002134,-13,8,-50
1072,267,16632,0.001067,0.003735,-0.002134,-13,8,-50
1066,271,16648,0.001067,0.004268,-0.002134,-13,8,-50
1062,266,16649,0.001067,0.004268,-0.002134,-13,8,-50
1065,265,16647,0.001067,0.004268,-0.002134,-13,8,-50
1061,275,16646,0.001067,0.004268,-0.002134,-13,8,-49
1070,270,16644,0.001067,0.004268,-0.002134,-13,8,-50
1066,262,16638,0.001067,0.004268,-0.001601,-13,8,-50
1079,265,16635,0.001067,0.003735,-0.001601,-14,8,-50
1083,255,16630,0.001067,0.003735,-0.001601,-14,8,-50
1087,247,16621,0.001067,0.003735,-0.001601,-14,8,-50
1084,242,16640,0.001067,0.003735,-0.001601,-13,8,-51
1076,242,16634,0.001067,0.003735,-0.001601,-13,8,-50
1074,247,16637,0.001067,0.003735,-0.002134,-14,8,-50
1065,258,16628,0.001067,0.003735,-0.002134,-14,8,-50
1069,268,16627,0.001067,0.003735,-0.002134,-13,8,-50
1059,264,16619,0.001067,0.003735,-0.002134,-13,8,-50
1059,269,16622,0.001067,0.004268,-0.002134,-13,8,-50
1065,275,16623,0.001067,0.004268,-0.002134,-13,8,-50
1070,278,16622,0.001067,0.003735,-0.002134,-13,8,-50
1078,286,16619,0.001067,0.003735,-0.002134,-13,9,-50
1077,278,16613,0.001067,0.004268,-0.002134,-13,9,-50
1077,273,16625,0.001067,0.004268,-0.002134,-13,9,-50
1065,272,16627,0.001067,0.004268,-0.002134,-13,9,-50
1057,275,16632,0.001067,0.004268,-0.002134,-13,9,-50
1055,278,16622,0.001067,0.004268,-0.002134,-13,9,-50
1046,281,16637,0.001067,0.004268,-0.002134,-13,9,-50
1044,284,16631,0.001067,0.004268,-0.002134,-12,9,-50
1042,278,16627,0.001067,0.004268,-0.002668,-12,9,-50
1047,283,16631,0.001067,0.004268,-0.002668,-12,9,-50
1046,275,16632,0.001601,0.004268,-0.002668,-12,9,-51
1047,301,16631,0.001067,0.004268,-0.002668,-12,9,-51
1048,303,16634,0.001067,0.004268,-0.002668,-12,9,-51
1047,291,16650,0.001067,0.004268,-0.002134,-12,9,-51
1048,296,16641,0.001067,0.004268,-0.002134,-12,8,-51
1051,297,16652,0.001067,0.004268,-0.002134,-13,8,-51
1049,304,16668,0.001067,0.004268,-0.002134,-13,8,-51
1048,298,16666,0.001067,0.004268,-0.002134,-13,7,-51
1048,306,16654,0.001067,0.004268,-0.002134,-13,8,-51
1053,273,16651,0.001067,0.004268,-0.002134,-13,8,-50
1048,272,16645,0.001067,0.004268,-0.002134,-13,8,-50
1048,282,16639,0.001067,0.004268,-0.002134,-13,8,-50
1046,280,16640,0.001067,0.004268,-0.002134,-13,8,-50
1039,280,16608,0.001067,0.004268,-0.002134,-13,8,-50
1041,267,16609,0.001067,0.004268,-0.002134,-13,9,-50
1037,267,16609,0.001067,0.004268,-0.002134,-13,9,-50
1046,263,16587,0.001067,0.004268,-0.002134,-13,9,-51
1044,264,16594,0.001067,0.004268,-0.002134,-13,9,-51
1050,265,16599,0.001067,0.004268,-0.002134,-13,9,-51
1054,261,16583,0.001067,0.004268,-0.002134,-13,9,-51
1050,256,16570,0.001067,0.004268,-0.002134,-13,8,-51
1053,258,16587,0.001067,0.004268,-0.002134,-13,8,-52
1059,262,16610,0.001067,0.004268,-0.002134,-13,8,-51
1058,259,16614,0.001067,0.004268,-0.002134,-13,8,-51
1051,253,16634,0.001067,0.004268,-0.002134,-13,8,-51
1049,254,16636,0.001067,0.004268,-0.002134,-13,8,-51
1051,247,16633,0.001067,0.004268,-0.002134,-13,8,-51
1053,247,16647,0.001067,0.004268,-0.002134,-13,8,-51
1063,238,16646,0.001067,0.004268,-0.002134,-13,8,-51
1064,233,16644,0.001067,0.004268,-0.002134,-13,8,-51
1056,234,16618,0.001067,0.004268,-0.002134,-13,8,-51
1059,228,16616,0.001601,0.004268,-0.002134,-13,8,-51
1066,243,16615,0.001601,0.004268,-0.002134,-13,8,-51
1075,246,16597,0.001601,0.004268,-0.002134,-13,8,-50
1073,249,16607,0.001601,0.004268,-0.002134,-13,8,-51
1069,252,16614,0.001601,0.004268,-0.002134,-13,8,-51
1065,268,16635,0.001067,0.004268,-0.002134,-13,8,-50
1068,268,16634,0.001067,0.004802,-0.002134,-13,8,-50
1064,275,16637,0.001067,0.004268,-0.002134,-13,7,-50
1038,281,16627,0.001067,0.004268,-0.002134,-13,8,-50
1026,269,16637,0.001067,0.004268,-0.002134,-13,8,-50
1028,260,16645,0.001067,0.004268,-0.002134,-13,8,-50
1023,256,16637,0.001067,0.004268,-0.002134,-13,8,-50
1021,269,16635,0.001067,0.004268,-0.002134,-13,8,-50
1018,262,16630,0.001067,0.004268,-0.002134,-13,9,-50
1016,264,16647,0.001067,0.004268,-0.002668,-13,9,-50
1016,253,16630,0.001067,0.004268,-0.002134,-13,9,-50
1041,264,16631,0.001067,0.004268,-0.002134,-13,9,-50
1050,270,16639,0.001067,0.004268,-0.002134,-13,9,-50
1044,278,16657,0.001067,0.004268,-0.002134,-13,9,-50
1049,285,16651,0.001067,0.004268,-0.002134,-13,9,-50
1048,277,16652,0.001067,0.004268,-0.002134,-13,9,-50
1056,275,16650,0.001067,0.004268,-0.002134,-13,8,-50
1055,272,16637,0.001067,0.004268,-0.002134,-13,8,-51
1053,282,16643,0.001067,0.004268,-0.002134,-13,8,-51
1055,276,16662,0.001067,0.004268,-0.002134,-13,8,-51
1047,269,16659,0.001067,0.004268,-0.002134,-13,8,-51
1051,261,16643,0.001067,0.004268,-0.002134,-13,8,-51
1050,250,16641,0.001067,0.004268,-0.002134,-13,8,-51
1068,246,16623,0.001067,0.004268,-0.002134,-13,8,-51
1066,251,16626,0.001067,0.004268,-0.002134,-13,8,-51
1076,258,16627,0.001067,0.004268,-0.002134,-12,8,-51
1078,258,16631,0.001067,0.004268,-0.002134,-12,8,-51
1071,260,16632,0.001067,0.004268,-0.002134,-12,8,-50
1081,265,16630,0.001067,0.004268,-0.002134,-13,8,-51
1064,271,16634,0.001067,0.004268,-0.002134,-13,8,-51
1067,278,16633,0.001067,0.004268,-0.002134,-12,8,-51
1057,285,16635,0.001067,0.004268,-0.002134,-13,8,-51
1056,287,16616,0.001067,0.004268,-0.002134,-13,8,-51
1047,305,16619,0.001067,0.004268,-0.002134,-13,8,-51
1057,295,16621,0.001067,0.003735,-0.002134,-14,8,-51
1070,300,16606,0.001067,0.003735,-0.002134,-14,8,-51
1065,289,16598,0.001067,0.003735,-0.002134,-13,8,-51
1079,296,16599,0.001067,0.003735,-0.002134,-13,9,-51
1070,296,16600,0.001067,0.003735,-0.002134,-13,9,-51
1061,317,16608,0.001067,0.003735,-0.002134,-13,9,-51
1061,310,16627,0.001067,0.004268,-0.002134,-13,9,-50
1065,286,16636,0.001067,0.004268,-0.002134,-13,8,-50
1061,295,16633,0.001067,0.004268,-0.002134,-13,9,-50
1054,287,16632,0.001067,0.004268,-0.002134,-13,9,-50
1046,293,16640,0.001067,0.003735,-0.002134,-13,9,-50
1053,291,16640,0.001067,0.003735,-0.002134,-13,8,-50
1057,286,16641,0.001067,0.003735,-0.002134,-13,8,-50
1056,264,16646,0.001067,0.003735,-0.002134,-13,8,-50
1051,262,16642,0.001067,0.003735,-0.002134,-13,9,-50
1047,271,16640,0.001067,0.003735,-0.002134,-13,9,-50
1041,259,16644,0.001067,0.003735,-0.002134,-13,8,-50
1042,259,16642,0.001067,0.003735,-0.002134,-13,8,-50
1049,262,16637,0.001067,0.003735,-0.002134,-14,9,-50
1047,261,16630,0.001067,0.003735,-0.002134,-13,9,-50
1051,267,16661,0.001067,0.003735,-0.002134,-13,8,-50
1057,262,16672,0.001067,0.003735,-0.002134,-13,8,-50
1062,264,16673,0.001067,0.003735,-0.002134,-13,8,-50
1055,258,16665,0.001067,0.003735,-0.002134,-13,8,-50
1064,263,16657,0.001067,0.003735,-0.002134,-13,8,-50
1068,260,16660,0.001067,0.003735,-0.002134,-13,9,-50
1061,252,16653,0.001067,0.003735,-0.002134,-13,8,-50
1058,245,16655,0.001067,0.003735,-0.002134,-13,8,-50
1054,251,16619,0.001067,0.003735,-0.002134,-13,8,-50
1050,253,16613,0.000534,0.003735,-0.002134,-13,9,-50
1053,258,16619,0.000534,0.003735,-0.002134,-13,9,-51
1065,258,16626,0.000534,0.003735,-0.002134,-13,9,-51
1065,267,16616,0.000534,0.003735,-0.002134,-13,9,-51
1058,273,16593,0.000534,0.003735,-0.002134,-13,8,-50
1070,275,16597,0.000534,0.003735,-0.002134,-13,9,-51
1069,275,16608,0.000534,0.003735,-0.002134,-13,9,-50
1076,268,16616,0.001067,0.004268,-0.002134,-12,9,-50
1076,261,16605,0.001067,0.004268,-0.002134,-13,8,-50
1076,258,16595,0.000534,0.004268,-0.002134,-13,8,-50
1069,256,16582,0.001067,0.004268,-0.002134,-13,8,-50
1093,253,16600,0.001067,0.004268,-0.002134,-13,9,-50
1096,252,16624,0.001067,0.004268,-0.002134,-13,9,-50
1089,258,16624,0.001067,0.004268,-0.002134,-13,8,-50
1116,258,16612,0.001067,0.004268,-0.002134,-13,8,-50
1111,260,16613,0.000534,0.004268,-0.002134,-13,8,-51
1115,260,16621,0.001067,0.004268,-0.002134,-13,8,-51
1117,265,16627,0.001067,0.004268,-0.002134,-13,8,-51
1118,263,16629,0.001067,0.004268,-0.002134,-13,9,-51
1088,259,16619,0.001067,0.003735,-0.002134,-13,8,-51
1089,251,16610,0.001067,0.003735,-0.002134,-13,8,-51
1096,257,16609,0.001067,0.003735,-0.002134,-14,8,-51
1071,259,16607,0.001067,0.003735,-0.002134,-13,9,-51
1068,261,16603,0.001067,0.003735,-0.002134,-13,8,-50
1061,277,16598,0.001067,0.003735,-0.002134,-13,9,-50
1062,271,16605,0.001067,0.004268,-0.002134,-13,8,-50
1067,275,16597,0.001067,0.003735,-0.002134,-13,8,-50
