ax,ay,az,gx,gy,gz,mx,my,mz
-325,220,16689,0.050152,-0.58902,-0.11685,49,38,-21
211,216,16727,0.050686,-0.42096,-0.11578,49,38,-21
619,216,16733,0.05122,-0.26037,-0.11418,48,38,-20
890,218,16689,0.051753,-0.10137,-0.11364,47,38,-21
1135,245,16694,0.05122,0.059223,-0.11311,47,38,-21
1137,271,16607,0.050686,0.22515,-0.11364,47,38,-21
1148,263,16579,0.051753,0.30251,-0.11364,47,38,-21
1164,262,16587,0.05282,0.33613,-0.11364,47,38,-21
1162,263,16586,0.053887,0.35107,-0.11364,47,38,-21
1159,265,16584,0.053887,0.35534,-0.11364,47,38,-20
1156,260,16566,0.053887,0.35694,-0.11364,47,38,-21
1158,263,16561,0.053354,0.35747,-0.11364,47,37,-20
1166,271,16558,0.053354,0.358,-0.11364,47,37,-21
1162,244,16545,0.052287,0.35854,-0.12111,47,37,-21
1172,241,16530,0.044284,0.36547,-0.16166,47,37,-21
1164,237,16526,0.037348,0.36867,-0.22355,46,37,-20
1157,238,16532,0.03468,0.36974,-0.2561,46,37,-20
1150,233,16528,0.034146,0.37027,-0.26357,45,37,-20
1143,234,16548,0.034146,0.37027,-0.26517,45,37,-20
1136,223,16555,0.03468,0.37081,-0.26517,45,37,-20
1117,212,16562,0.03468,0.37081,-0.26517,44,37,-20
1112,208,16584,0.035747,0.37081,-0.25823,44,37,-20
1090,200,16581,0.04375,0.36441,-0.21768,43,37,-20
1086,187,16576,0.05122,0.36174,-0.15579,44,37,-20
1093,176,16587,0.053354,0.36067,-0.12325,44,37,-20
1093,169,16590,0.053887,0.36067,-0.11578,44,37,-20
1099,166,16596,0.054421,0.36067,-0.11418,44,37,-20
1100,165,16597,0.054421,0.36067,-0.11364,44,37,-20
1110,163,16588,0.054421,0.36067,-0.11364,44,37,-20
1107,156,16578,0.054421,0.36067,-0.11364,44,38,-20
1105,167,16582,0.054421,0.36067,-0.11364,44,38,-20
1110,177,16587,0.054421,0.3612,-0.11364,44,38,-20
1097,187,16580,0.054421,0.3612,-0.11364,44,38,-20
1106,189,16566,0.054421,0.3612,-0.11364,44,37,-20
1102,188,16556,0.054421,0.3612,-0.11364,44,38,-20
1099,178,16555,0.053887,0.36067,-0.11364,44,38,-20
1099,180,16565,0.053887,0.36067,-0.11364,44,38,-20
1105,183,16560,0.054421,0.3612,-0.11364,44,38,-20
1108,185,16549,0.054421,0.36067,-0.11364,44,38,-20
1109,178,16549,0.054421,0.36067,-0.11364,44,38,-20
1110,175,16549,0.054421,0.36067,-0.11364,44,38,-20
1106,185,16558,0.054421,0.36067,-0.11364,44,38,-21
1103,179,16559,0.054421,0.36067,-0.11364,44,38,-21
1111,182,16556,0.054421,0.36067,-0.11364,44,38,-21
1115,176,16549,0.054421,0.36067,-0.11364,44,37,-21
1113,177,16560,0.054421,0.36067,-0.11364,44,37,-21
1109,180,16574,0.054421,0.36067,-0.11364,44,37,-20
1113,190,16574,0.053887,0.36014,-0.11364,44,37,-20
1115,186,16560,0.053887,0.36067,-0.11364,44,37,-20
1116,191,16551,0.053887,0.36067,-0.11364,44,38,-20
1125,198,16551,0.053887,0.36067,-0.11418,44,38,-20
1126,202,16556,0.053887,0.36067,-0.11418,44,38,-19
1113,200,16557,0.053887,0.36067,-0.11418,44,38,-19
1116,200,16547,0.053887,0.36067,-0.11418,44,38,-20
1113,194,16548,0.053887,0.36067,-0.11418,44,38,-20
1109,198,16530,0.053887,0.36067,-0.11418,44,38,-20
1105,203,16540,0.053887,0.36067,-0.11418,44,38,-20
1096,196,16563,0.053887,0.36067,-0.11418,44,38,-20
1096,199,16573,0.054421,0.36067,-0.11364,45,38,-20
1096,202,16561,0.054421,0.36067,-0.11364,45,38,-20
1100,203,16526,0.054421,0.36067,-0.11364,44,38,-20
1092,199,16521,0.054421,0.36067,-0.11364,44,38,-20
1094,195,16527,0.054421,0.36067,-0.11364,44,38,-20
1101,185,16550,0.054421,0.36067,-0.11364,44,38,-20
1112,180,16562,0.054421,0.36067,-0.11364,44,38,-20
1118,177,16550,0.054421,0.3612,-0.11364,44,38,-20
1118,182,16541,0.054421,0.3612,-0.11364,44,38,-20
1117,170,16552,0.053887,0.3612,-0.11364,44,38,-19
1105,176,16592,0.053887,0.3612,-0.11364,43,38,-20
1101,175,16600,0.053887,0.3612,-0.11364,43,38,-20
1107,177,16581,0.054421,0.3612,-0.11364,43,38,-20
1095,173,16581,0.054421,0.36067,-0.11364,43,38,-19
1104,178,16565,0.054421,0.36067,-0.11364,43,37,-19
1105,182,16578,0.054421,0.36067,-0.11364,44,38,-20
1097,180,16583,0.054421,0.36067,-0.11364,43,37,-20
1096,189,16602,0.054421,0.36067,-0.11364,43,37,-20
1109,184,16597,0.054421,0.36067,-0.11364,43,37,-21
1123,179,16611,0.054421,0.36067,-0.11364,44,37,-21
1120,184,16622,0.054421,0.36067,-0.11364,44,37,-21
1132,189,16615,0.054421,0.36067,-0.11364,44,37,-21
1118,191,16618,0.054421,0.36067,-0.11364,44,38,-21
1116,191,16592,0.054421,0.36067,-0.11364,44,38,-21
1121,202,16605,0.054421,0.36067,-0.11364,44,38,-21
1116,200,16605,0.054421,0.36067,-0.11364,44,38,-20
1115,198,16598,0.054421,0.36067,-0.11364,44,38,-20
1109,200,16591,0.054421,0.36067,-0.11364,43,38,-20
1103,192,16584,0.054421,0.36067,-0.11364,43,38,-20
1097,182,16585,0.054421,0.36067,-0.11364,44,38,-21
1089,179,16588,0.053887,0.36067,-0.11364,43,38,-20
1093,167,16603,0.053887,0.36067,-0.11364,44,37,-20
1095,150,16569,0.053887,0.36067,-0.11364,44,37,-20
1096,150,16544,0.054421,0.36067,-0.11364,44,38,-20
1093,158,16545,0.053887,0.3612,-0.11364,44,38,-20
1101,154,16539,0.053887,0.36067,-0.11364,44,38,-20
1104,160,16554,0.053887,0.36067,-0.11364,44,38,-20
1099,162,16550,0.053887,0.36067,-0.11364,44,38,-20
1106,159,16544,0.053887,0.36067,-0.11364,44,38,-20
1098,168,16539,0.053887,0.36067,-0.11364,44,38,-20
1091,168,16559,0.054421,0.36067,-0.11364,44,38,-20
1088,170,16563,0.054421,0.36067,-0.11364,44,38,-20
1095,175,16569,0.054421,0.36067,-0.11364,44,38,-20
