x,y,z
7.9885,-22.319,22.227
14.492,-1.3531,21.647
9.0085,-5.1679,9.6983
5.4782,-13.426,13.685
-4.4287,17.576,5.6735
-1.5909,25.177,7.5486
-4.3087,20.679,-25.09
-1.1064,7.8403,-10.355
5.8074,-5.5316,-12.699
1.0384,-10.687,-6.6118
6.853,10.566,8.8875
-2.3233,12.127,4.2777
19.73,11.666,14.155
10.052,7.9475,3.3949
7.3257,-1.3142,24.21
3.7436,-19.512,17.468
-1.2556,-25.102,16.666
-1.7605,-45.654,9.5617
-3.0858,-61.717,-3.3118
10.804,-70.386,-0.80256
2.4868,-80.069,-15.202
8.9496,-54.564,-4.3592
13.904,-37.052,-28.637
12.824,-21.117,-42.817
12.094,-8.7634,-38.031
8.646,-13.23,-37.726
6.184,11.29,-34.664
-3.8041,27.478,-23.271
-12.429,6.0558,-18.487
-6.6085,17.228,-19.509
-8.0478,3.3437,-6.2353
-0.93374,-6.8209,-1.376
0.42351,-13.286,-7.3271
3.1345,-19.284,0.70552
4.9942,-14.483,3.4775
1.4173,-16.058,-2.3348
5.9471,-11.575,4.3425
1.0352,-3.6369,-0.68724
-0.94024,-7.6864,-9.4958
1.9066,-15.301,-15.357
-3.034,-20.72,-7.8564
-0.63857,-13.913,-17.012
0.39902,-18.22,-11.829
13.948,5.8302,-18.491
4.9013,17.501,-29.111
3.5946,23.919,-19.031
3.6014,23.075,-20.884
-2.3278,29.694,-13.707
0.70144,30.139,-8.0302
4.5433,24.362,-9.2057
7.9889,26.943,-18.61
-0.56618,13.776,-14.32
5.9223,-21.871,0.52917
33.026,4.9393,-2.1399
37.419,25.895,27.973
32.922,12.433,9.8792
31.949,16.827,-7.3498
22.63,16.964,-8.1066
18.367,3.5408,13.985
18.839,5.2949,2.9369
16.241,20.699,-2.4058
-11.353,6.1369,-7.7933
-15.514,-10.933,-28.235
-11.681,-14.443,-11.232
-5.414,-17.142,-0.36443
-6.5885,-37.06,-1.3054
-13.018,-57.175,-11.719
-7.7351,-58.832,12.135
-4.7069,-44.246,12.294
-4.7539,-24.148,12.234
1.0246,-20.088,1.121
8.7952,-43.245,-15.069
7.4125,-31.916,-20.941
11.986,-23.472,-21.154
23.751,-27.745,-21.903
19.552,-29.132,-47.985
14.126,-28.926,-51.945
14.862,-30.209,-50.684
7.2773,-20.712,-26.38
-1.7356,-3.1266,-25.266
-0.097369,0.99827,-11.312
-1.3734,1.4404,-7.1718
-4.1775,9.1558,-16.184
-4.9689,7.9826,1.9472
5.0137,0.84646,3.7112
8.6603,7.3138,-5.6767
6.6549,-6.463,-7.6429
13.627,-2.5,15.015
12.784,-6.7606,9.1348
11.726,-1.9393,15.038
7.316,-8.5682,9.3845
8.6064,-0.72726,-2.5088
2.441,9.6436,-8.2752
-6.2616,11.366,-13.721
-1.7253,18.056,-19.932
-6.7407,40,-32.655
-10.083,54.306,-38.477
-3.6834,24.613,-49.545
3.618,4.5678,-45.727
6.7481,-3.4087,-30.933
5.6247,-8.9614,-32.94
19.787,11.846,-21.762
10.003,22.147,-18.506
18.053,2.6961,-20.877
15.855,-4.9415,-21.985
14.32,-13.574,-17.966
9.0453,4.9013,-13.825
2.5486,15.293,-16.602
-0.40931,18.852,-7.6066
-6.8758,11.955,-1.1107
-1.7269,11.913,-2.2775
-7.5786,-5.852,-6.8223
-5.1321,-9.1622,-11.941
-9.6053,-9.2088,-27.766
-2.6923,-11.599,-25.984
-1.3219,-12.187,-28.018
8.5998,-2.2502,-18.383
12.797,-7.8209,-25.661
6.6593,-12.186,-33.438
15.396,-9.2978,-33.023
14.164,-14.584,-30.004
5.4335,13.996,-12.058
3.258,14.239,-10.843
-1.9191,19.465,-9.65
1.5597,2.3803,-15.61
0.73367,11.746,-21.631
16.009,18.472,-18.447
10.703,25.929,-6.4953
6.5752,21.151,-10.28
13.985,2.2434,-20.186
8.5246,-6.8119,-21.066
15.658,-21.1,-6.2542
4.4525,-29.412,-18.689
5.6232,-52.5,-7.7301
-1.0177,-64.756,-9.4208
-8.2306,-70.409,-4.9925
-5.2559,-63.587,7.8149
-6.349,-45.246,17.117
-3.3906,-12.032,13.948
-9.235,-0.76216,-6.5966
-4.1877,15.235,-6.887
-10.765,0.47966,-5.2909
-11.117,3.8315,-6.9491
-6.4139,21.207,-13.743
1.3354,27.659,-15.689
3.682,15.836,-29.711
3.0155,6.0851,-29.52
16.752,8.111,-31.365
14.459,2.2953,-32.33
14.846,6.8048,-29.669
15.722,-18.811,-35.794
10.934,-41.818,-35.819
8.9882,-47.25,-47.109
8.3757,-58.232,-35.124
7.0179,-58.845,-24.235
-1.0445,-58.002,-25.957
0.80385,-56.281,-16.048
2.2974,-54.496,-18.129
-4.7545,-52.916,-16.756
3.1918,-53.339,-17.981
5.6031,-58.566,-20.864
10.116,-52.679,-17.122
11.378,-51.775,-41.191
17.328,-74.917,-42.841
19.715,-71.01,-39.957
14.874,-59.35,-39.976
15.225,-49.345,-40.231
14.418,-48.136,-36.232
11.192,-42.875,-25.242
5.1696,-22.705,-19.877
4.5469,-11.215,-4.7283
-7.2965,35.504,7.0687
-13.277,47.402,-4.6569
-6.8809,39.887,-0.43619
0.34295,39.914,7.3875
3.0486,41.918,6.2507
4.1286,39.882,11.251
9.8628,48.52,-2.3505
15.271,52.615,-3.9077
