ax,ay,az,gx,gy,gz,mx,my,mz
999,-11,16841,-0.001067,0.014939,-0.006402,59,27,-146
993,-19,16854,-0.001067,0.014939,-0.006402,58,27,-147
996,-30,16837,-0.001067,0.014939,-0.006402,59,27,-146
997,-32,16848,-0.001067,0.014939,-0.006402,59,27,-147
988,-23,16857,-0.001067,0.014939,-0.006402,58,27,-147
981,-13,16851,-0.001067,0.014939,-0.006402,58,27,-147
1012,-14,16860,-0.001067,0.014939,-0.005869,58,27,-147
1005,-17,16886,-0.001067,0.015473,-0.005869,58,27,-146
985,-18,16884,-0.001067,0.017073,-0.005869,58,26,-146
987,-20,16882,-0.001067,0.018674,-0.005869,58,26,-146
974,-10,16888,-0.001067,0.019207,-0.006402,58,27,-146
1261,-87,16863,-0.002134,0.018674,-0.02721,57,27,-146
1456,-119,16863,-0.003735,0.01654,-0.067759,55,27,-146
1748,-136,16815,-0.004802,0.01814,-0.073095,52,27,-147
1894,-157,16841,-0.003735,0.019207,-0.048552,48,27,-147
2031,-84,16823,-0.003201,0.019207,-0.03468,42,26,-146
2205,-121,16864,-0.002668,0.017073,-0.02561,34,26,-145
2329,-99,16872,-0.003201,0.015473,-0.037348,26,25,-141
2444,-36,16888,-0.003735,0.015473,-0.046951,17,24,-136
2264,-34,16870,-0.003735,0.016006,-0.035747,9,23,-129
2109,83,16873,-0.002134,0.019207,-0.000534,2,22,-121
1924,3,16899,-0.002134,0.017607,-0.005869,-2,20,-111
1803,15,16865,-0.004268,0.01654,-0.053354,-4,19,-101
1705,-10,16888,-0.005869,0.016006,-0.086433,-5,18,-91
1632,4,16872,-0.00747,0.016006,-0.12005,-3,17,-82
1489,1,16880,-0.00907,0.016006,-0.14512,-1,17,-75
1398,-158,16852,-0.009604,0.015473,-0.15579,2,16,-69
1252,-17,16867,-0.010137,0.014405,-0.15686,6,16,-64
1316,-167,16859,-0.010137,0.013872,-0.14832,9,16,-61
1180,-29,16886,-0.008537,0.012805,-0.099238,12,17,-59
1130,19,16877,-0.006402,0.012271,-0.050152,15,17,-58
928,-135,16863,-0.005869,0.012271,-0.031479,18,17,-57
804,-36,16829,-0.005335,0.013338,-0.01654,22,18,-58
551,-114,16815,-0.003201,0.011738,0.025076,25,19,-58
405,6,16851,-0.001601,0.012271,0.06189,29,19,-60
267,-42,16883,0,0.013338,0.082698,33,18,-63
-69,-22,16919,-0.000534,0.013872,0.066159,37,17,-66
-214,-86,16909,-0.002668,0.014939,0.009604,42,16,-69
-373,-190,16945,-0.003735,0.014939,-0.020274,46,14,-72
-257,-100,16977,-0.003201,0.014939,-0.020808,50,12,-75
-342,-206,17005,-0.002668,0.014405,-0.013338,53,9,-78
-140,-148,16990,-0.002668,0.01654,-0.016006,56,7,-81
-23,-188,16968,-0.003201,0.016006,-0.031479,58,4,-83
156,-211,16953,-0.003201,0.014939,-0.041082,60,3,-84
391,-180,16926,-0.002668,0.013338,-0.027744,61,1,-85
599,-180,16941,-0.001601,0.013338,-0.003735,61,0,-86
829,-126,16918,-0.000534,0.012271,0.017607,62,0,-86
857,-112,16917,0.001067,0.011204,0.056555,62,-1,-86
992,-80,16884,0.003735,0.010671,0.11311,62,-1,-87
1058,-99,16891,0.006402,0.009604,0.17607,62,-1,-87
1082,-100,16891,0.008537,0.00907,0.23102,63,-1,-87
1087,-106,16899,0.010137,0.00907,0.26517,63,-2,-87
1078,-98,16909,0.011204,0.009604,0.27904,63,-2,-87
1049,-84,16909,0.011204,0.009604,0.27691,63,-3,-87
1007,-76,16900,0.010671,0.010671,0.25983,63,-3,-87
1030,-75,16880,0.00907,0.012271,0.22302,64,-4,-88
1023,-83,16893,0.006936,0.013338,0.16753,64,-4,-88
1034,-72,16892,0.004268,0.013872,0.10297,64,-4,-88
1023,-67,16896,0.001601,0.014939,0.046418,64,-4,-88
1020,-60,16892,0,0.015473,0.011738,64,-4,-88
1029,-66,16865,-0.000534,0.015473,-0.002134,64,-4,-87
1028,-73,16867,-0.000534,0.015473,-0.005335,65,-4,-87
1031,-79,16870,-0.000534,0.015473,-0.006402,65,-4,-88
1026,-90,16864,-0.000534,0.015473,-0.006402,65,-4,-88
1022,-98,16864,-0.000534,0.015473,-0.006402,64,-4,-88
1022,-92,16875,-0.000534,0.015473,-0.006402,64,-4,-87
1025,-91,16870,-0.000534,0.015473,-0.006402,64,-4,-88
1016,-92,16872,-0.000534,0.015473,-0.006402,64,-4,-88
1009,-78,16893,-0.000534,0.015473,-0.006402,64,-4,-88
1009,-81,16875,-0.000534,0.015473,-0.006402,64,-4,-88
998,-74,16866,-0.000534,0.015473,-0.005869,64,-4,-88
1014,-67,16869,-0.001067,0.015473,-0.006402,64,-4,-88
1013,-60,16871,-0.000534,0.015473,-0.006402,64,-4,-88
1017,-61,16870,-0.000534,0.015473,-0.006402,64,-4,-88
1014,-59,16883,-0.000534,0.015473,-0.006402,64,-4,-88
1020,-64,16883,-0.000534,0.015473,-0.006402,64,-4,-88
1029,-79,16904,-0.000534,0.015473,-0.005869,64,-4,-87
1031,-81,16898,-0.000534,0.015473,-0.005869,64,-4,-87
1037,-83,16908,-0.000534,0.015473,-0.006402,64,-4,-87
1029,-77,16903,-0.000534,0.015473,-0.006402,64,-4,-87
1029,-77,16896,-0.000534,0.015473,-0.006402,64,-4,-88
1022,-73,16890,-0.000534,0.015473,-0.006402,64,-4,-87
1022,-73,16881,-0.000534,0.015473,-0.006402,64,-4,-87
1021,-67,16882,-0.000534,0.015473,-0.006402,64,-4,-87
1013,-63,16850,-0.000534,0.015473,-0.006402,64,-4,-87
1006,-57,16848,-0.000534,0.015473,-0.006402,64,-4,-87
997,-60,16854,-0.000534,0.015473,-0.006402,64,-4,-87
999,-60,16855,-0.000534,0.015473,-0.005869,63,-4,-87
999,-53,16855,-0.001067,0.015473,-0.006402,64,-4,-87
1010,-58,16859,-0.001067,0.015473,-0.006402,64,-4,-87
1014,-52,16848,-0.001067,0.015473,-0.006402,64,-4,-87
1016,-47,16845,-0.001067,0.015473,-0.006402,64,-5,-87
1013,-52,16844,-0.000534,0.015473,-0.006402,64,-4,-87
1017,-50,16862,-0.001067,0.015473,-0.006402,64,-4,-87
1020,-44,16848,-0.001067,0.015473,-0.006402,64,-4,-87
1014,-55,16853,-0.000534,0.015473,-0.006402,64,-4,-88
1024,-57,16845,-0.001067,0.015473,-0.006402,64,-5,-87
1011,-56,16855,-0.001067,0.015473,-0.006402,64,-5,-88
1006,-56,16862,-0.000534,0.015473,-0.006402,64,-5,-88
1001,-70,16879,-0.000534,0.015473,-0.006402,64,-5,-87
1019,-78,16897,-0.000534,0.015473,-0.006402,64,-4,-88
1009,-75,16912,-0.000534,0.015473,-0.006402,64,-4,-88
1009,-78,16919,-0.000534,0.015473,-0.006402,64,-4,-88
1008,-70,16910,-0.000534,0.015473,-0.006402,64,-4,-88
999,-69,16912,-0.000534,0.015473,-0.006402,63,-4,-88
1001,-70,16914,-0.000534,0.014939,-0.006402,63,-4,-87
1004,-76,16917,-0.000534,0.015473,-0.006402,63,-4,-88
1000,-65,16900,-0.001067,0.014939,-0.006402,63,-4,-87
989,-46,16889,-0.001067,0.014939,-0.006402,63,-4,-87
1004,-48,16882,-0.000534,0.014939,-0.005869,64,-4,-87
1004,-45,16873,-0.000534,0.014939,-0.006402,64,-4,-87
1017,-40,16874,-0.001067,0.014939,-0.005869,64,-4,-88
1020,-43,16885,-0.001067,0.014939,-0.005869,64,-4,-88
1019,-44,16862,-0.001067,0.014939,-0.005869,64,-4,-88
1022,-40,16867,-0.001067,0.014939,-0.005869,64,-4,-88
1033,-43,16863,-0.001067,0.015473,-0.005869,64,-4,-88
1019,-71,16870,-0.001067,0.014939,-0.005869,64,-4,-88
1015,-70,16858,-0.001067,0.014939,-0.005869,64,-5,-88
1016,-77,16875,-0.001067,0.015473,-0.005869,64,-4,-88
1005,-87,16887,-0.001067,0.015473,-0.006402,64,-4,-88
1000,-88,16889,-0.001067,0.014939,-0.006402,63,-4,-88
1004,-95,16898,-0.001067,0.014939,-0.006402,63,-5,-88
1000,-99,16887,-0.001067,0.014939,-0.006402,63,-5,-87
998,-100,16900,-0.001067,0.014939,-0.006402,63,-4,-87
1014,-74,16887,-0.001067,0.014939,-0.006402,63,-5,-88
1020,-83,16878,-0.001067,0.014939,-0.006402,63,-4,-87
1028,-83,16865,-0.001067,0.014939,-0.006402,63,-5,-87
1029,-73,16845,-0.001067,0.014939,-0.006402,63,-5,-87
1028,-69,16840,-0.001067,0.014939,-0.006402,64,-4,-87
1019,-67,16878,-0.001067,0.015473,-0.005869,64,-4,-87
1024,-64,16890,-0.001067,0.015473,-0.005869,64,-4,-87
1022,-67,16877,-0.000534,0.015473,-0.005869,64,-4,-87
1022,-71,16898,-0.000534,0.015473,-0.005869,64,-4,-87
1017,-64,16904,-0.000534,0.015473,-0.005869,65,-4,-87
1016,-66,16895,-0.000534,0.015473,-0.005869,65,-4,-87
