ax,ay,az,gx,gy,gz,mx,my,mz
1049,227,16635,0.054421,0.36067,-0.11471,54,34,-21
1054,229,16629,0.054421,0.36067,-0.11471,54,34,-21
1062,232,16623,0.054421,0.36067,-0.11471,54,34,-21
1065,238,16620,0.054421,0.36067,-0.11471,54,34,-21
1059,225,16628,0.054421,0.36067,-0.11471,54,34,-21
1056,237,16624,0.054421,0.36067,-0.11471,54,34,-22
1057,243,16594,0.054421,0.36067,-0.11471,53,34,-22
1056,236,16594,0.054421,0.3612,-0.11418,53,34,-22
1054,238,16586,0.054421,0.3612,-0.11418,54,35,-21
1055,233,16592,0.054421,0.3612,-0.11418,54,35,-22
1047,208,16589,0.054421,0.3612,-0.11418,54,35,-22
1040,209,16610,0.054421,0.3612,-0.11418,54,35,-22
1047,217,16608,0.054421,0.3612,-0.11418,54,34,-22
1047,214,16609,0.054421,0.3612,-0.11418,55,34,-21
1061,215,16637,0.054421,0.36174,-0.11418,55,34,-21
1058,223,16609,0.054421,0.3612,-0.11418,55,34,-21
1060,223,16618,0.054421,0.36174,-0.11418,55,34,-22
1054,229,16616,0.054421,0.3612,-0.11418,55,34,-22
1056,257,16615,0.054421,0.3612,-0.11418,55,34,-22
1056,222,16587,0.054421,0.3612,-0.11418,55,34,-22
1051,226,16580,0.054421,0.3612,-0.11418,55,34,-22
1048,228,16575,0.054421,0.3612,-0.11418,55,34,-22
1037,233,16567,0.054421,0.3612,-0.11418,55,34,-22
1063,230,16586,0.054421,0.3612,-0.11364,55,34,-22
1058,219,16557,0.054421,0.3612,-0.11364,54,34,-22
1068,223,16564,0.054421,0.3612,-0.11364,54,34,-22
1068,212,16574,0.054421,0.3612,-0.11364,54,34,-22
1068,240,16600,0.054421,0.3612,-0.11364,54,34,-22
1070,242,16604,0.054421,0.3612,-0.11364,54,34,-21
1076,251,16600,0.054421,0.3612,-0.11364,54,34,-22
1075,251,16621,0.054421,0.36067,-0.11364,53,34,-21
1048,258,16629,0.054421,0.3612,-0.11364,54,34,-21
1050,266,16654,0.054421,0.3612,-0.11364,54,34,-21
1048,259,16630,0.054421,0.3612,-0.11364,54,34,-22
1052,272,16633,0.054421,0.36067,-0.11418,54,34,-22
1055,269,16614,0.054421,0.36067,-0.11418,54,34,-22
1052,261,16614,0.054421,0.36067,-0.11418,54,34,-22
1049,259,16625,0.054421,0.3612,-0.11418,54,34,-22
1056,259,16619,0.054421,0.3612,-0.11418,55,34,-22
1058,248,16620,0.054421,0.3612,-0.11418,55,34,-22
1061,245,16624,0.054421,0.3612,-0.11418,55,35,-22
1045,252,16640,0.054421,0.3612,-0.11418,54,35,-22
1036,242,16630,0.054421,0.3612,-0.11418,54,34,-21
1037,243,16641,0.054421,0.3612,-0.11418,54,34,-21
1037,249,16650,0.054421,0.3612,-0.11418,54,34,-21
1041,250,16642,0.054421,0.3612,-0.11418,54,35,-21
1032,249,16639,0.054421,0.3612,-0.11418,54,35,-21
1033,253,16636,0.054421,0.3612,-0.11418,54,35,-21
1029,252,16631,0.054421,0.3612,-0.11418,54,35,-21
1044,243,16620,0.054421,0.3612,-0.11418,54,34,-21
1048,279,16618,0.054421,0.3612,-0.11418,54,35,-22
1049,286,16611,0.054421,0.3612,-0.11418,54,35,-22
1053,290,16604,0.054421,0.3612,-0.11418,54,35,-21
1059,281,16601,0.054421,0.3612,-0.11471,54,34,-21
1062,271,16607,0.054421,0.3612,-0.11471,54,34,-21
1062,272,16597,0.054421,0.3612,-0.11471,54,34,-22
1052,277,16595,0.054421,0.3612,-0.11471,54,34,-22
1050,281,16611,0.054421,0.3612,-0.11418,54,34,-22
